index,proteinID,ligandID,mean,median,max,min,var
998,7RDY-no-extra,Mrv1652306231722432D-1704021548090,-6.1477272727272725,-6.15,-5.3,-6.9,0.5792970401691336
999,7RDY-no-extra,1484,-6.1477272727272725,-5.95,-5.9,-6.5,0.0676691331923888
1000,7RDY-zinc,Mrv1909-02192017322D,-6.1477272727272725,-6.15,-5.4,-6.8,0.4355761099365754
1001,7RDY-no-extra,Mrv1909-01172002032D,-6.15,-6.15,-6.0,-6.3,0.0230232558139533
1002,7RDY-zinc,202,-6.15,-6.15,-5.3,-7.0,0.7393023255813959
1003,7RDY-no-extra,Mrv1909-02282022302D,-6.15,-6.15,-5.9,-6.4,0.0639534883720931
1004,7RDY-zinc,Mrv1652310211605042D,-6.15,-6.15,-5.4,-6.9,0.5755813953488377
1005,7RDY-no-extra,Mrv1652306111720452D,-6.15,-6.15,-6.0,-6.3,0.0230232558139534
1006,7RDY-no-extra,Mrv1718006221812462D,-6.15,-6.15,-6.1,-6.2,0.0025581395348837
1007,7RDY-no-extra,Mrv1718012151818152D,-6.15,-6.15,-5.9,-6.4,0.0639534883720931
1008,7RDY-no-extra,Mrv1909-02252022572D,-6.15,-6.15,-5.7,-6.6,0.2072093023255811
1009,7RDY-no-extra,Mrv1909-07262214532D,-6.15,-6.15,-5.6,-6.7,0.3095348837209302
1010,7RDY-zinc,Mrv0541-02231216102D-1704021538026,-6.15,-6.15,-6.1,-6.2,0.0025581395348837
1011,7RDY-no-extra,Mrv0541-02231216362D-1704021538785,-6.15,-6.15,-5.9,-6.4,0.0639534883720929
1012,7RDY-no-extra,Mrv0541-02231217362D-1704021540587,-6.15,-6.15,-5.7,-6.6,0.2072093023255815
1013,7RDY-zinc,1467,-6.15,-6.15,-5.8,-6.5,0.1253488372093025
1014,7RDY-no-extra,Mrv1909-02232023392D,-6.15,-6.15,-5.7,-6.6,0.2072093023255811
1015,7RDY-no-extra,1161,-6.152272727272727,-6.15,-5.9,-6.7,0.0709249471458772
1016,7RDY-zinc,Mrv1909-12102015252D,-6.152272727272727,-6.2,-6.1,-6.2,0.0025528541226215
1017,7RDY-zinc,I38,-6.152272727272727,-6.2,-5.8,-6.5,0.1239482029598309
1018,7RDY-zinc,Mrv0541-02231214362D,-6.152272727272727,-6.15,-5.4,-7.0,0.5792970401691333
1019,7RDY-zinc,Mrv1909-04272219132D,-6.152272727272727,-6.199999999999999,-6.0,-6.3,0.0225528541226212
1020,7RDY-zinc,Mrv0541-05041402162D,-6.154545454545455,-6.2,-5.0,-6.5,0.1564904862579282
1021,7RDY-zinc,Mrv1909-03072117512D,-6.154545454545455,-6.2,-5.6,-6.7,0.3048625792811844
1022,7RDY-zinc,Mrv1909-05201914432D-1704021549336,-6.156818181818181,-6.15,-5.7,-6.7,0.0918128964059192
1023,7RDY-zinc,RHS,-6.156818181818181,-5.800000000000001,-5.7,-6.7,0.2271617336152219
1024,7RDY-no-extra,Mrv1652306231722392D-1704021547803,-6.156818181818181,-6.199999999999999,-5.5,-6.4,0.0643710359408036
1025,7RDY-no-extra,Mrv1909-11151915402D,-6.156818181818181,-6.15,-5.0,-7.4,1.369952431289641
1026,7RDY-no-extra,1525,-6.156818181818182,-6.15,-5.9,-6.5,0.0680919661733615
1027,7RDY-zinc,Mrv1718003261816312D,-6.158823529411765,-6.3,-5.6,-6.6,0.1425735294117646
1028,7RDY-zinc,Mrv0541-02231217112D-1704021539918,-6.163636363636363,-6.15,-5.3,-7.1,0.7642283298097251
1029,7RDY-no-extra,Mrv1652310201623392D-1704021546544,-6.165909090909091,-6.1,-5.3,-6.5,0.1120665961945036
1030,7RDY-no-extra,Mrv0541-05041413152D,-6.168181818181818,-6.15,-6.0,-6.4,0.0301268498942917
1031,7RDY-zinc,Mrv0541-02231216082D-1704021537968,-6.175,-6.15,-6.0,-6.4,0.0326162790697675
1032,7RDY-zinc,Mrv1909-02072023382D,-6.177272727272728,-6.25,-5.5,-6.7,0.2836575052854125
1033,7RDY-zinc,Mrv0541-05061309542D,-6.179545454545454,-5.9,-5.6,-6.7,0.191897463002114
1034,7RDY-no-extra,Mrv1718006211811592D,-6.181818181818182,-6.15,-5.3,-6.9,0.5038477801268498
1035,7RDY-zinc,Mrv1909-12161921002D,-6.181818181818182,-6.15,-5.4,-7.0,0.6266384778012691
1036,7RDY-no-extra,Mrv0541-02241201182D,-6.1840909090909095,-6.300000000000001,-5.7,-6.5,0.0943921775898519
1037,7RDY-no-extra,Mrv1718007031813172D,-6.1840909090909095,-5.7,-5.2,-6.9,0.4139270613107824
1038,7RDY-zinc,545,-6.1863636363636365,-6.15,-5.9,-6.5,0.0849260042283297
1039,7RDY-no-extra,Mrv1909-11261914582D,-6.1863636363636365,-6.15,-5.2,-7.1,0.8300422832980947
1040,7RDY-zinc,Mrv1909-01212104502D,-6.1863636363636365,-6.15,-5.5,-6.8,0.2258562367864695
1041,7RDY-zinc,Mrv0541-05041408192D-1704021539549,-6.1909090909090905,-6.15,-5.3,-7.1,0.8129386892177596
1042,7RDY-no-extra,Mrv0541-02231217442D-1704021540851,-6.1909090909090905,-6.2,-5.3,-7.0,0.6706131078224103
1043,7RDY-no-extra,Mrv0541-02231217002D-1704021539555,-6.190909090909091,-6.2,-4.8,-7.2,1.0454968287526427
1044,7RDY-zinc,Mrv0541-02231216392D-1704021538897,-6.195454545454544,-6.15,-5.8,-6.6,0.1604439746300213
1045,7RDY-no-extra,Mrv0541-02231217052D,-6.195454545454546,-6.2,-5.3,-7.0,0.6627695560253691
1046,7RDY-zinc,Mrv1652309121709222D,-6.197727272727272,-6.15,-6.0,-6.4,0.0402272727272726
1047,7RDY-no-extra,Mrv0541-02231217012D-1704021539566,-6.2,-6.199999999999999,-5.8,-6.6,0.1637209302325582
1048,7RDY-no-extra,1033,-6.2,-6.199999999999999,-6.1,-6.3,0.0102325581395348
1049,7RDY-zinc,Mrv1718009061800212D,-6.2,-6.2,-5.4,-7.0,0.6548837209302328
1050,7RDY-zinc,Mrv0541-02231215512D-1704021537533,-6.2,-6.2,-6.0,-6.4,0.0409302325581396
1051,7RDY-no-extra,Mrv0541-02231215582D-1704021537707,-6.2,-6.2,-5.7,-6.7,0.2558139534883716
1052,7RDY-no-extra,Mrv1572010261512332D,-6.2,-6.199999999999999,-6.1,-6.3,0.0102325581395349
1053,7RDY-zinc,Mrv1718006261809262D,-6.2,-6.199999999999999,-6.1,-6.3,0.0102325581395349
1054,7RDY-zinc,INK,-6.2,-6.2,-5.6,-6.6,0.1065116279069767
1055,7RDY-no-extra,Mrv0541-02231215442D-1704021537358,-6.2,-6.2,-5.9,-6.5,0.0920930232558139
1056,7RDY-zinc,Mrv1652309121709242D-1704021544692,-6.2,-6.2,-5.7,-6.7,0.2558139534883725
1057,7RDY-zinc,Mrv1718004251816202D,-6.202272727272727,-6.25,-6.1,-6.3,0.0099947145877378
1058,7RDY-zinc,Mrv1572009151516302D,-6.202272727272727,-6.1,-6.0,-6.4,0.0360412262156449
1059,7RDY-zinc,Mrv1909-01132014132D,-6.202272727272728,-6.2,-6.2,-6.3,0.0002272727272727
1060,7RDY-zinc,LDM,-6.204545454545454,-6.2,-5.4,-6.8,0.2878858350951367
1061,7RDY-no-extra,Mrv1652306131722002D-1704021542031,-6.204545454545454,-6.25,-6.0,-6.4,0.0395137420718816
1062,7RDY-no-extra,Mrv0541-02241201222D,-6.206818181818182,-6.3,-4.9,-6.7,0.2569291754756863
1063,7RDY-zinc,4OX,-6.206818181818182,-6.35,-5.4,-6.8,0.3243710359408036
1064,7RDY-zinc,Mrv1652310211602562D,-6.206818181818182,-6.2,-5.8,-6.7,0.1611152219873141
1065,7RDY-zinc,Mrv0541-05031420382D,-6.209090909090909,-6.1,-5.9,-6.7,0.1059619450317124
1066,7RDY-no-extra,Mrv0541-02231216242D,-6.215909090909091,-6.199999999999999,-5.3,-6.9,0.4209038054968288
1067,7RDY-no-extra,Mrv1909-07252218562D,-6.218181818181819,-6.25,-5.4,-7.0,0.626638477801269
1068,7RDY-zinc,Mrv1909-09132222202D,-6.220454545454545,-6.300000000000001,-5.4,-6.8,0.3151532769556026
1069,7RDY-zinc,Mrv0541-02241215062D,-6.222727272727273,-6.2,-5.2,-7.3,1.0715644820295978
1070,7RDY-no-extra,Mrv1572004221605242D,-6.222727272727273,-6.25,-6.1,-6.4,0.0138900634249472
1071,7RDY-zinc,Mrv0541-04191212122D-1704021535663,-6.225,-6.199999999999999,-5.2,-7.2,0.885639534883721
1072,7RDY-no-extra,Mrv1652310201623012D-1704021546191,-6.227272727272728,-6.25,-5.8,-6.6,0.1434249471458771
1073,7RDY-no-extra,PD7,-6.227272727272728,-6.2,-5.9,-6.7,0.1113319238900633
1074,7RDY-zinc,262,-6.229545454545455,-6.25,-5.7,-6.8,0.2509672304439745
1075,7RDY-zinc,Mrv1652306111716292D,-6.229545454545455,-6.199999999999999,-5.8,-6.7,0.1900369978858355
1076,7RDY-no-extra,Mrv1718005161811272D,-6.2318181818181815,-6.2,-6.2,-6.3,0.0022198731501056
1077,7RDY-no-extra,Mrv0541-02231215362D-1704021537168,-6.236363636363635,-6.2,-6.2,-6.3,0.002367864693446
1078,7RDY-no-extra,1533,-6.238636363636363,-6.25,-6.1,-6.3,0.0047515856236786
1079,7RDY-no-extra,Mrv0541-02241203472D,-6.238636363636363,-6.25,-5.9,-6.5,0.0707980972515858
1080,7RDY-no-extra,Mrv1909-02212016502D,-6.240909090909091,-6.25,-5.7,-7.0,0.2108456659619454
1081,7RDY-zinc,Mrv1909-02212018222D,-6.240909090909091,-6.2,-5.6,-6.9,0.4103805496828749
1082,7RDY-zinc,Mrv0541-09131211502D,-6.240909090909091,-6.25,-5.7,-6.8,0.235031712473573
1083,7RDY-no-extra,Mrv1909-09142219042D,-6.245454545454546,-6.300000000000001,-5.9,-6.5,0.0453276955602537
1084,7RDY-zinc,Mrv1572010191514032D,-6.245454545454546,-6.2,-6.2,-6.3,0.002536997885835
1085,7RDY-no-extra,Mrv0541-02231218252D-1704021538933,-6.247727272727272,-6.199999999999999,-5.8,-6.7,0.2053435517970394
1086,7RDY-no-extra,Mrv1652306031609352D,-6.247727272727272,-6.25,-6.1,-6.3,0.0030179704016913
1087,7RDY-no-extra,Mrv0541-05041405482D,-6.247727272727272,-6.4,-5.6,-6.7,0.1760412262156448
1088,7RDY-zinc,DAC,-6.247727272727272,-6.25,-5.6,-6.9,0.2197621564482033
1089,7RDY-no-extra,Mrv1909-05201914312D,-6.247727272727272,-6.25,-5.8,-6.6,0.1272040169133187
1090,7RDY-no-extra,Mrv1718001051815262D-1704021541836,-6.247727272727272,-6.199999999999999,-6.1,-6.4,0.0225528541226216
1091,7RDY-zinc,Mrv1909-03242121482D,-6.25,-6.25,-6.2,-6.3,0.0025581395348836
1092,7RDY-no-extra,Mrv1909-01292016452D,-6.25,-6.25,-6.0,-6.5,0.0639534883720929
1093,7RDY-no-extra,Mrv1909-02212016592D,-6.25,-6.25,-5.2,-7.3,1.1281395348837204
1094,7RDY-zinc,Mrv0541-02231216482D-1704021539136,-6.25,-6.25,-5.6,-6.9,0.4323255813953501
1095,7RDY-no-extra,DEE,-6.25,-6.25,-5.8,-6.7,0.2072093023255815
1096,7RDY-no-extra,C6L,-6.25,-6.35,-5.2,-6.5,0.1286046511627909
1097,7RDY-no-extra,Mrv0541-02231216482D-1704021539150,-6.25,-6.25,-5.9,-6.6,0.125348837209302
1098,7RDY-zinc,Mrv0541-02231218412D,-6.25,-6.25,-6.0,-6.5,0.0639534883720929
1099,7RDY-zinc,Mrv0541-07211320122D,-6.25,-6.25,-6.2,-6.3,0.0025581395348836
1100,7RDY-zinc,627,-6.25,-6.25,-6.2,-6.3,0.0025581395348836
1101,7RDY-zinc,Mrv0541-02231217382D,-6.25,-6.25,-5.9,-6.6,0.1253488372093021
1102,7RDY-zinc,Mrv1652306031606202D,-6.25,-6.25,-6.0,-6.5,0.0639534883720929
1103,7RDY-zinc,1158,-6.25,-6.25,-5.3,-7.2,0.9234883720930236
1104,7RDY-zinc,1236,-6.25,-6.25,-5.4,-7.1,0.7393023255813947
1105,7RDY-zinc,Mrv1909-05082120212D,-6.25,-6.25,-5.6,-6.9,0.4323255813953501
1106,7RDY-no-extra,Mrv0541-02231215442D-1704021537359,-6.25,-6.25,-5.3,-7.2,0.9234883720930238
1107,7RDY-zinc,Mrv0541-05041400512D,-6.25,-6.25,-6.2,-6.3,0.0025581395348836
1108,7RDY-no-extra,531,-6.252272727272728,-6.25,-5.4,-7.1,0.7281342494714582
1109,7RDY-no-extra,Mrv1718005161813012D,-6.252272727272728,-6.35,-5.8,-6.6,0.1123202959830864
1110,7RDY-no-extra,Mrv0541-02231217482D-1704021540973,-6.252272727272728,-6.300000000000001,-5.3,-7.2,0.919297040169134
1111,7RDY-zinc,Indole-3-acetic-acid-mol,-6.252272727272728,-6.3,-5.5,-7.0,0.572320295983087
1112,7RDY-no-extra,Mrv0541-02231217552D-1704021541205,-6.252272727272728,-6.300000000000001,-5.3,-7.2,0.9192970401691344
1113,7RDY-zinc,Mrv1652306021717182D,-6.254545454545454,-6.25,-6.0,-6.6,0.066723044397463
1114,7RDY-no-extra,Mrv0541-02231215362D-1704021537167,-6.259090909090909,-6.3,-6.1,-6.6,0.0066596194503171
1115,7RDY-no-extra,Mrv0541-02231216092D-1704021538005,-6.263636363636365,-6.300000000000001,-5.1,-7.2,0.8995771670190275
1116,7RDY-zinc,721,-6.265909090909091,-6.25,-5.8,-6.8,0.2232293868921777
1117,7RDY-no-extra,GD7,-6.265909090909091,-6.300000000000001,-5.6,-6.9,0.412531712473573
1118,7RDY-no-extra,1461,-6.265909090909091,-6.3,-6.2,-6.4,0.0036945031712473
1119,7RDY-zinc,SMG,-6.265909090909091,-6.35,-5.4,-6.9,0.3525317124735732
1120,7RDY-zinc,Mrv0541-05041401172D,-6.2681818181818185,-6.300000000000001,-5.8,-6.7,0.1919873150105708
1121,7RDY-no-extra,Mrv1718006191812362D,-6.2681818181818185,-6.35,-5.2,-6.5,0.0673361522198732
1122,7RDY-no-extra,Mrv1572004221606532D,-6.275,-6.4,-5.5,-6.9,0.3749418604651165
1123,7RDY-no-extra,Mrv1909-12011918402D,-6.279545454545455,-6.4,-5.0,-7.5,1.333292811839324
1124,7RDY-no-extra,Mrv1909-11151923512D,-6.279545454545455,-6.35,-5.1,-7.3,1.0723625792811835
1125,7RDY-no-extra,Mrv1909-01102015492D,-6.279545454545455,-6.25,-5.5,-7.3,0.4053858350951371
1126,7RDY-no-extra,4HD,-6.281818181818181,-6.3,-6.2,-6.4,0.0061733615221987
1127,7RDY-no-extra,Mrv1909-12271913462D,-6.281818181818181,-6.4,-5.0,-7.2,0.8954756871035945
1128,7RDY-no-extra,Mrv0541-02231216042D-1704021537876,-6.281818181818182,-6.35,-5.0,-7.2,0.8787315010570823
1129,7RDY-zinc,Mrv0541-02231217062D,-6.281818181818182,-6.25,-5.4,-7.2,0.7968710359408029
1130,7RDY-no-extra,Mrv1909-10301919042D,-6.284090909090909,-6.4,-5.1,-7.3,1.0655549682875265
1131,7RDY-zinc,Mrv0541-02231216432D-1704021539007,-6.284090909090909,-6.35,-5.5,-6.9,0.3916014799154337
1132,7RDY-zinc,Mrv1718002191819022D,-6.284090909090909,-6.3,-6.2,-6.3,0.0013689217758984
1133,7RDY-no-extra,Mrv0541-02231215382D-1704021537221,-6.284090909090909,-6.3,-5.9,-6.6,0.1032293868921775
1134,7RDY-no-extra,Mrv0541-02231217492D-1704021541021,-6.286363636363637,-6.25,-5.7,-6.9,0.3528329809725157
1135,7RDY-zinc,PA6,-6.286363636363637,-6.35,-5.4,-7.0,0.5267864693446093
1136,7RDY-zinc,Mrv0541-02231216532D-1704021539314,-6.288636363636363,-6.3,-4.7,-6.4,0.0619608879492601
1137,7RDY-no-extra,Mrv1718004251815062D,-6.288636363636363,-6.3,-5.1,-7.0,0.5233562367864694
1138,7RDY-no-extra,Mrv1652306131722032D-1704021545394,-6.288636363636363,-6.25,-5.5,-7.1,0.6373097251585625
1139,7RDY-no-extra,Mrv0541-02241212492D,-6.293181818181818,-6.25,-5.5,-7.1,0.6443710359408026
1140,7RDY-zinc,Mrv1909-11231916212D-1704021538869,-6.293181818181818,-6.3,-5.9,-6.5,0.0448361522198733
1141,7RDY-no-extra,Mrv1572001261617232D,-6.293181818181818,-6.15,-6.0,-6.6,0.0899524312896403
1142,7RDY-zinc,Mrv1909-11242221172D,-6.293181818181818,-6.5,-5.1,-7.2,0.8727431289640595
1143,7RDY-zinc,Mrv1902-03191918372D,-6.293181818181818,-6.3,-5.9,-6.5,0.0448361522198731
1144,7RDY-zinc,DZE,-6.295454545454546,-6.300000000000001,-5.8,-6.7,0.1678858350951371
1145,7RDY-no-extra,DST,-6.295454545454546,-6.35,-5.3,-6.9,0.379513742071882
1146,7RDY-no-extra,Mrv0541-09041212462D,-6.295454545454546,-6.199999999999999,-5.6,-7.0,0.4957928118393245
1147,7RDY-no-extra,Mrv1909-04202116422D,-6.295454545454546,-6.25,-5.9,-6.8,0.1609090909090908
1148,7RDY-zinc,Mrv0541-02231218012D-1704021541401,-6.297727272727272,-6.25,-5.6,-7.0,0.4983668076109939
1149,7RDY-no-extra,HI5,-6.297727272727272,-6.25,-6.0,-6.6,0.0909249471458772
1150,7RDY-no-extra,Mrv1572010191516142D,-6.297727272727272,-6.25,-6.1,-6.5,0.0402272727272728
1151,7RDY-zinc,XP1,-6.297727272727273,-6.25,-6.2,-6.4,0.0099947145877379
1152,7RDY-no-extra,Mrv1909-11262022412D,-6.297727272727273,-6.35,-5.4,-6.6,0.0634830866807611
1153,7RDY-zinc,IPR,-6.297727272727273,-6.35,-5.4,-7.0,0.5081342494714594
1154,7RDY-zinc,Mrv0541-05041407512D,-6.297727272727273,-6.300000000000001,-5.7,-6.9,0.2555761099365747
1155,7RDY-no-extra,1626,-6.3,-6.300000000000001,-5.2,-7.4,1.2381395348837216
1156,7RDY-no-extra,Mrv0541-02231215362D-1704021537169,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1157,7RDY-zinc,Mrv1652309121709242D-1704021536100,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1158,7RDY-zinc,Mrv0541-02231216422D-1704021538983,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1159,7RDY-zinc,Mrv0541-02241218492D-1704021547375,-6.3,-6.3,-6.0,-6.6,0.0920930232558135
1160,7RDY-zinc,Mrv0541-05041404392D,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1161,7RDY-zinc,Mrv0541-05041404042D,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1162,7RDY-zinc,Mrv1652310211600242D,-6.3,-6.3,-6.3,-6.3,0.0
1163,7RDY-no-extra,Mrv0541-05041402522D,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1164,7RDY-no-extra,Mrv0541-12281214342D,-6.3,-6.300000000000001,-6.2,-6.4,0.0102325581395349
1165,7RDY-no-extra,Mrv0541-02231216542D-1704021539344,-6.3,-6.3,-5.8,-6.8,0.2558139534883725
1166,7RDY-zinc,ASF,-6.3,-6.35,-6.0,-6.5,0.0418604651162791
1167,7RDY-no-extra,627-1704021538428,-6.3,-6.3,-6.3,-6.3,0.0
1168,7RDY-no-extra,Mrv1718009041812512D,-6.3,-6.300000000000001,-6.2,-6.4,0.0102325581395349
1169,7RDY-zinc,Mrv1909-02132015542D-1704021538038,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1170,7RDY-zinc,268,-6.3,-6.3,-6.3,-6.3,0.0
1171,7RDY-no-extra,Mrv1909-08161920472D,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1172,7RDY-no-extra,Mrv1652310211603402D,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1173,7RDY-no-extra,Mrv1572004221605272D-1704021547831,-6.3,-6.35,-6.0,-6.5,0.0413953488372096
1174,7RDY-zinc,Mrv1909-07262215432D,-6.3,-6.3,-5.6,-7.0,0.5013953488372092
1175,7RDY-zinc,Mrv1909-05201914482D-1704021549382,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1176,7RDY-zinc,Mrv1909-05201915032D,-6.3,-6.3,-5.6,-7.0,0.5013953488372095
1177,7RDY-no-extra,Mrv1909-03042004052D,-6.304545454545454,-6.3,-5.9,-6.7,0.1032346723044393
1178,7RDY-no-extra,Mrv0541-02231216582D,-6.3090909090909095,-6.25,-5.7,-7.0,0.2845665961945033
1179,7RDY-no-extra,Mrv0541-02241205462D,-6.3090909090909095,-6.35,-5.8,-6.8,0.2473572938689213
1180,7RDY-zinc,Mrv1572010161515172D,-6.3113636363636365,-6.35,-6.0,-6.7,0.0945190274841438
1181,7RDY-no-extra,Mrv0541-02231217502D-1704021541046,-6.3113636363636365,-6.300000000000001,-5.9,-6.8,0.1740539112050737
1182,7RDY-no-extra,Mrv0541-05061310272D,-6.313636363636364,-6.35,-5.2,-7.1,0.5072515856236784
1183,7RDY-zinc,Mrv0541-02231217042D-1704021539665,-6.313636363636364,-6.4,-5.2,-6.9,0.1542283298097252
1184,7RDY-no-extra,IPE,-6.322727272727272,-6.35,-5.4,-7.0,0.4738900634249471
1185,7RDY-zinc,Mrv1652309121709232D,-6.322727272727272,-6.449999999999999,-5.1,-7.3,0.9892389006342482
1186,7RDY-no-extra,Mrv1909-02202004592D,-6.322727272727272,-6.35,-5.6,-6.8,0.2357505285412262
1187,7RDY-no-extra,Mrv0541-08291403442D,-6.322727272727272,-6.3,-5.6,-7.0,0.3394714587737845
1188,7RDY-zinc,Mrv1652305281718152D,-6.325,-6.45,-5.3,-7.2,0.7898255813953491
1189,7RDY-zinc,Mrv0541-04191212142D-1704021536081,-6.325,-6.35,-5.8,-6.8,0.2321511627906975
1190,7RDY-no-extra,Mrv0541-08091208232D,-6.327272727272727,-6.35,-5.6,-7.0,0.3936575052854124
1191,7RDY-zinc,Mrv0541-09051416572D,-6.329545454545454,-5.9,-5.8,-7.5,0.494688160676533
1192,7RDY-no-extra,Mrv1718009231818302D,-6.329545454545454,-6.300000000000001,-6.2,-6.5,0.0184090909090908
1193,7RDY-zinc,1694,-6.331818181818182,-6.300000000000001,-6.2,-6.7,0.0240803382663846
1194,7RDY-zinc,Mrv0541-02231217482D-1704021540974,-6.336363636363637,-6.35,-6.2,-6.7,0.0135306553911205
1195,7RDY-no-extra,937,-6.338636363636363,-6.3,-6.1,-6.6,0.0591701902748414
1196,7RDY-zinc,Mrv0541-02231217362D-1704021540586,-6.340909090909091,-6.3,-5.6,-7.1,0.5624735729386892
1197,7RDY-zinc,FOH,-6.343181818181819,-6.35,-6.2,-6.4,0.0039059196617336
1198,7RDY-zinc,Mrv0541-05041208332D,-6.347727272727273,-6.35,-5.8,-6.8,0.131390063424947
1199,7RDY-zinc,Mrv0541-09131211482D-1704021548232,-6.347727272727273,-6.35,-5.4,-7.2,0.743483086680761
1200,7RDY-zinc,Mrv0541-05281413322D,-6.347727272727273,-6.3,-6.3,-6.4,0.0025528541226216
1201,7RDY-no-extra,1090,-6.347727272727273,-6.3,-6.1,-6.6,0.0630179704016913
1202,7RDY-zinc,Mrv1909-02282018302D,-6.347727272727273,-6.3,-6.1,-6.6,0.0630179704016912
1203,7RDY-no-extra,Mrv0541-02231217132D-1704021539980,-6.35,-6.35,-5.6,-7.1,0.5755813953488372
1204,7RDY-zinc,Mrv1909-11281920152D,-6.35,-6.35,-5.6,-7.1,0.5755813953488372
1205,7RDY-zinc,Mrv0541-02251208152D,-6.35,-6.35,-6.3,-6.4,0.0025581395348837
1206,7RDY-no-extra,Mrv0541-02231215522D-1704021537572,-6.35,-6.35,-5.7,-7.0,0.4323255813953493
1207,7RDY-no-extra,Mrv1718006291818512D,-6.35,-6.35,-6.0,-6.7,0.1253488372093025
1208,7RDY-zinc,Mrv1533007101513152D,-6.35,-6.35,-6.3,-6.4,0.0025581395348837
1209,7RDY-zinc,Mrv0541-02231217022D-1704021539609,-6.35,-6.35,-5.3,-7.4,1.128139534883721
1210,7RDY-no-extra,CXM,-6.35,-6.35,-6.3,-6.4,0.0025581395348837
1211,7RDY-zinc,Mrv0541-05061305182D,-6.35,-6.35,-6.1,-6.6,0.0639534883720929
1212,7RDY-zinc,Mrv1909-08212017262D,-6.35,-6.35,-6.3,-6.4,0.0025581395348837
1213,7RDY-zinc,Mrv1652306231722402D-1704021547860,-6.35,-6.35,-6.1,-6.6,0.0639534883720929
1214,7RDY-zinc,Mrv1909-10112218002D,-6.35,-6.35,-6.3,-6.4,0.0025581395348837
1215,7RDY-zinc,4TB,-6.35,-6.35,-6.2,-6.5,0.0230232558139533
1216,7RDY-zinc,Mrv1909-05201915062D,-6.352272727272728,-6.35,-6.1,-6.7,0.0653435517970404
1217,7RDY-no-extra,Mrv1909-12241914092D,-6.352272727272728,-6.35,-5.5,-7.2,0.7281342494714586
1218,7RDY-no-extra,Mrv0541-02231216382D,-6.352272727272728,-6.35,-5.5,-7.3,0.7434830866807625
1219,7RDY-zinc,Mrv0541-02231216092D-1704021538004,-6.352272727272728,-6.3,-5.5,-7.2,0.5946458773784358
1220,7RDY-zinc,Mrv1909-01202100162D,-6.354545454545454,-6.449999999999999,-5.6,-7.1,0.5695137420718814
1221,7RDY-zinc,Mrv1572004071623122D,-6.354545454545455,-6.35,-5.9,-6.9,0.2118393234672311
1222,7RDY-zinc,Mrv1909-05201914502D-1704021549393,-6.354545454545455,-6.35,-5.9,-6.9,0.21183932346723
1223,7RDY-zinc,Mrv1909-11061922392D,-6.359090909090909,-6.55,-5.4,-7.3,0.9094503171247352
1224,7RDY-no-extra,ISA,-6.361363636363635,-6.15,-6.1,-6.7,0.0814957716701903
1225,7RDY-zinc,Mrv1533004261507212D,-6.361363636363635,-6.4,-5.9,-6.8,0.1977748414376321
1226,7RDY-no-extra,Mrv0541-02231217532D-1704021541149,-6.361363636363635,-6.35,-6.0,-6.7,0.0763794926004228
1227,7RDY-zinc,Mrv1909-02102017272D,-6.361363636363637,-6.300000000000001,-5.8,-7.0,0.2401004228329807
1228,7RDY-no-extra,Mrv0541-02231217232D-1704021540257,-6.363636363636363,-6.35,-5.5,-7.3,0.7642283298097258
1229,7RDY-no-extra,Mrv0541-02231216322D-1704021538672,-6.370454545454546,-6.45,-5.4,-7.3,0.7211997885835096
1230,7RDY-no-extra,Mrv1718001281811402D,-6.370454545454546,-6.2,-5.6,-7.0,0.2165486257928121
1231,7RDY-no-extra,Mrv1718010251812342D,-6.375,-6.3,-6.3,-6.8,0.0121511627906976
1232,7RDY-no-extra,Mrv1909-01172003492D,-6.377272727272728,-6.4,-6.2,-6.6,0.0236575052854122
1233,7RDY-no-extra,Mrv1909-12141900482D,-6.377272727272728,-6.35,-5.8,-7.0,0.3422621564482032
1234,7RDY-zinc,544,-6.379545454545454,-6.4,-5.9,-6.8,0.1821300211416488
1235,7RDY-zinc,1460,-6.381818181818182,-6.3,-6.1,-6.5,0.013615221987315
1236,7RDY-no-extra,879,-6.384090909090909,-6.35,-5.9,-6.8,0.1632293868921773
1237,7RDY-no-extra,SYR,-6.38409090909091,-6.4,-6.3,-6.4,0.0013689217758985
1238,7RDY-no-extra,Mrv1909-02122015152D,-6.388636363636365,-6.4,-5.3,-7.4,1.0475422832980976
1239,7RDY-zinc,Mrv1718004161814122D,-6.390909090909091,-6.35,-6.2,-6.5,0.0101479915433403
1240,7RDY-no-extra,Mrv0541-05041405232D,-6.395454545454545,-6.449999999999999,-5.0,-7.3,0.8646300211416492
1241,7RDY-no-extra,Mrv1652306131721582D-1704021541469,-6.395454545454545,-6.4,-5.5,-6.8,0.1688160676532769
1242,7RDY-no-extra,Mrv1718005151812512D,-6.395454545454545,-6.4,-6.0,-6.8,0.1213742071881605
