,proteinID,ligandID,mean,median,max,min,var
232,7RDY-zinc,1177,-12.2,-12.2,-11.5,-12.9,0.5013953488372092
233,7RDY-no-extra,Mrv1652310211600212D-1704021546788,-12.2,-12.2,-11.7,-12.7,0.25581395348837166
234,7RDY-zinc,Mrv0541-02241213002D-1704021542293,-12.2,-12.2,-11.6,-12.8,0.3683720930232573
235,7RDY-no-extra,Mrv1652306231722372D-1704021547716,-12.2,-12.2,-11.4,-13.0,0.6548837209302324
236,7RDY-no-extra,Mrv1909-12021903372D,-12.19772727272727,-12.2,-11.6,-12.7,0.2583668076109935
237,7RDY-zinc,Mrv1572004091616132D,-12.195454545454545,-12.1,-11.4,-13.1,0.6069556025369975
238,7RDY-zinc,Mrv0541-05041411302D,-12.19090909090909,-12.149999999999999,-12.1,-12.3,0.009217758985200749
239,7RDY-no-extra,Mrv1718009181800472D,-12.18409090909091,-12.3,-11.4,-12.9,0.5032293868921787
240,7RDY-no-extra,Mrv1902-04091903502D,-12.179545454545455,-12.05,-11.4,-13.0,0.3016649048625794
241,7RDY-no-extra,Mrv1909-12181922162D,-12.179487179487179,-12.1,-11.3,-12.9,0.09219973009446691
242,7RDY-zinc,Mrv1572004081603132D,-12.170454545454545,-12.2,-11.4,-12.9,0.4202695560253707
243,7RDY-zinc,Mrv1718006181811032D,-12.168181818181818,-12.149999999999999,-11.1,-12.7,0.2943128964059198
244,7RDY-no-extra,Mrv1652310201623312D-1704021546494,-12.161363636363637,-12.05,-11.6,-12.8,0.32475158562367673
245,7RDY-no-extra,Mrv1718012131800202D,-12.159090909090908,-12.15,-12.0,-12.4,0.026659619450316883
246,7RDY-zinc,Mrv1652306131722022D-1704021542181,-12.159090909090908,-12.15,-11.8,-12.5,0.11689217758985149
247,7RDY-zinc,Mrv1652308191622152D,-12.15,-12.149999999999999,-12.1,-12.2,0.002558139534883758
248,7RDY-no-extra,Mrv1909-01132019582D,-12.15,-12.25,-11.7,-12.4,0.0797674418604656
249,7RDY-zinc,Mrv1718009241812332D,-12.15,-12.15,-11.5,-12.8,0.43232558139534744
250,7RDY-no-extra,Mrv1909-05201914302D-1704021549206,-12.147727272727273,-12.1,-11.2,-13.1,0.9192970401691345
251,7RDY-no-extra,Mrv1652310211604002D,-12.147727272727273,-12.15,-11.1,-13.1,0.919762156448204
252,7RDY-no-extra,POF,-12.143181818181818,-12.149999999999999,-11.9,-12.3,0.016464059196617434
253,7RDY-no-extra,Mrv1718009011811132D,-12.138636363636364,-12.15,-11.4,-12.8,0.4484725158562374
254,7RDY-no-extra,Mrv1909-05201914442D-1704021549343,-12.136363636363637,-12.100000000000001,-11.9,-12.4,0.05818181818181807
255,7RDY-zinc,Mrv1909-09262218272D,-12.131818181818183,-12.0,-11.9,-12.4,0.05942917547568711
256,7RDY-zinc,Mrv1652310201622582D-1704021546157,-12.129545454545452,-12.149999999999999,-11.5,-12.8,0.3398044397462989
257,7RDY-no-extra,Mrv1909-02072015442D,-12.118181818181819,-12.100000000000001,-11.9,-12.4,0.04989429175475661
258,7RDY-no-extra,Mrv1572011261518572D,-12.113636363636363,-12.05,-10.8,-13.1,0.9207399577167009
259,7RDY-no-extra,Mrv1652310211602392D,-12.113636363636363,-12.2,-11.0,-13.1,1.001205073995771
260,7RDY-zinc,Mrv1718004261813022D,-12.109090909090911,-12.15,-11.9,-12.4,0.0417758985200847
261,7RDY-zinc,210,-12.102272727272727,-12.1,-11.9,-12.3,0.038831923890063506
262,7RDY-no-extra,Mrv1909-02082019342D,-12.1,-12.1,-12.0,-12.2,0.010232558139534753
263,7RDY-no-extra,Mrv1652306131722002D-1704021542029,-12.1,-12.100000000000001,-11.4,-12.8,0.5013953488372102
264,7RDY-no-extra,Mrv0541-02231217512D,-12.097727272727274,-12.05,-11.9,-12.3,0.04022727272727262
265,7RDY-zinc,Mrv1909-05201915172D-1704021549579,-12.09772727272727,-12.05,-11.1,-13.1,1.0188319238900638
266,7RDY-zinc,Mrv1652310211602042D-1704021547188,-12.093181818181819,-12.35,-10.4,-13.6,2.362045454545456
267,7RDY-no-extra,Mrv1652310211603042D-1704021547325,-12.093181818181819,-12.2,-10.7,-12.6,0.34390591966173284
268,7RDY-zinc,Mrv0541-04191212172D-1704021536722,-12.090909090909092,-12.05,-11.6,-12.6,0.24735729386892227
269,7RDY-zinc,Mrv1572004111621352D,-12.079545454545455,-12.05,-11.5,-12.7,0.3449207188160678
270,7RDY-zinc,Mrv0541-05041405322D,-12.070454545454545,-12.05,-11.2,-12.9,0.6100369978858357
271,7RDY-no-extra,Mrv0541-02241213002D-1704021542287,-12.06590909090909,-12.149999999999999,-11.1,-12.7,0.38183403805496785
272,7RDY-zinc,Mrv1909-07252215332D,-12.05909090909091,-12.100000000000001,-11.8,-12.3,0.060147991543340225
273,7RDY-zinc,Mrv1652310201622542D,-12.054545454545455,-12.1,-10.9,-13.2,1.3430021141649022
274,7RDY-no-extra,Mrv1909-05201915212D,-12.05,-12.05,-11.9,-12.2,0.0230232558139536
275,7RDY-no-extra,Mrv1652306231722502D,-12.05,-12.05,-11.7,-12.4,0.12534883720930262
276,7RDY-no-extra,Mrv1909-12101918562D,-12.05,-12.05,-11.9,-12.2,0.023023255813953654
277,7RDY-zinc,Q22,-12.05,-12.05,-11.2,-12.9,0.7393023255813955
278,7RDY-zinc,Mrv1909-05201915102D-1704021549548,-12.05,-12.05,-12.0,-12.1,0.002558139534883722
279,7RDY-no-extra,Mrv1909-09132222132D,-12.047727272727274,-12.0,-11.3,-12.8,0.5723202959830869
280,7RDY-no-extra,35A,-12.043181818181818,-12.0,-11.8,-12.3,0.06111522198731463
281,7RDY-no-extra,Mrv1652308261601152D,-12.038636363636364,-12.0,-11.0,-13.0,0.7861469344608898
282,7RDY-no-extra,Mrv1718006141816372D,-12.036363636363637,-12.05,-11.8,-12.2,0.02841437632135263
283,7RDY-zinc,Mrv0541-04191212142D-1704021536030,-12.031818181818181,-12.05,-11.9,-12.2,0.011522198731501211
284,7RDY-no-extra,Mrv1718006151811312D,-12.029545454545454,-11.899999999999999,-11.7,-12.5,0.12492071881606757
285,7RDY-zinc,Mrv0541-05031420062D,-12.018181818181818,-12.0,-11.2,-12.6,0.2559408033826647
286,7RDY-zinc,Mrv1572004081603222D,-12.015909090909092,-12.1,-11.4,-12.2,0.04741543340380536
287,7RDY-no-extra,Mrv1572004221605322D,-12.011363636363637,-12.2,-11.2,-13.0,0.5242864693446087
288,7RDY-no-extra,Mrv1909-11151923492D,-12.011363636363637,-12.2,-9.9,-14.0,4.037309725158564
289,7RDY-no-extra,37A,-12.009090909090908,-12.05,-10.8,-13.3,1.4854968287526416
290,7RDY-no-extra,Mrv1652310211604072D-1704021547476,-12.006818181818181,-12.0,-11.9,-12.2,0.012278012684989513
291,7RDY-zinc,Mrv0541-02231215582D-1704021537708,-12.0,-12.0,-11.5,-12.5,0.2474418604651157
292,7RDY-zinc,Mrv1909-11222221052D,-12.0,-12.0,-11.3,-12.7,0.501395348837208
293,7RDY-zinc,Mrv1909-03082000432D,-11.995454545454544,-12.0,-11.3,-12.7,0.4288160676532762
294,7RDY-no-extra,Mrv1909-11242222462D,-11.990909090909092,-12.25,-10.2,-13.5,2.3747991543340348
295,7RDY-zinc,Mrv1718001071913372D,-11.988636363636363,-12.0,-11.5,-12.4,0.17405391120507438
296,7RDY-no-extra,Mrv1718009021823402D,-11.988636363636363,-12.0,-11.7,-12.2,0.04661205073995769
297,7RDY-zinc,1251,-11.988636363636363,-12.0,-10.8,-12.9,0.672193446088796
298,7RDY-zinc,Mrv1718008131817072D,-11.981818181818182,-11.95,-11.8,-12.2,0.03501057082452401
299,7RDY-no-extra,Mrv0541-02231218502D-1704021544676,-11.979545454545455,-11.95,-10.8,-12.9,0.6714323467230459
300,7RDY-no-extra,Mrv1652310201622472D-1704021546022,-11.977272727272727,-12.0,-11.6,-12.2,0.05342494714587725
301,7RDY-no-extra,Mrv1718009031813132D,-11.977272727272727,-12.1,-11.1,-12.8,0.6938900634249477
302,7RDY-zinc,Mrv1909-12021903432D,-11.968181818181819,-12.0,-11.8,-12.1,0.003150105708245202
303,7RDY-zinc,Mrv1909-11171900322D,-11.961363636363636,-12.0,-11.3,-12.6,0.4182399577167016
304,7RDY-no-extra,Mrv1909-02212019122D,-11.956818181818182,-11.899999999999999,-11.7,-12.3,0.06948731501057073
305,7RDY-zinc,Mrv1718005021817402D,-11.954545454545455,-12.0,-11.2,-12.7,0.5690486257928121
306,7RDY-zinc,Mrv1652310211600492D,-11.95,-11.95,-11.6,-12.3,0.12534883720930234
307,7RDY-no-extra,Mrv0541-02231214592D,-11.95,-11.95,-11.3,-12.6,0.43232558139534577
308,7RDY-zinc,Mrv1909-05201914372D-1704021549287,-11.95,-11.95,-11.8,-12.1,0.023023255813953494
309,7RDY-zinc,Mrv0541-02231218062D-1704021541481,-11.95,-11.95,-11.8,-12.1,0.023023255813953526
310,7RDY-zinc,Mrv1718006281817542D,-11.945454545454545,-11.9,-11.5,-12.2,0.029048625792811672
311,7RDY-no-extra,Mrv1909-12152018032D-1704021550040,-11.938636363636363,-11.95,-11.0,-12.8,0.7601004228329815
312,7RDY-zinc,Mrv1652310211602102D,-11.906818181818181,-11.9,-11.9,-12.0,0.0006501057082452428
313,7RDY-no-extra,Mrv1909-12152018162D-1704021550235,-11.904545454545456,-11.9,-11.3,-12.5,0.29160676532769475
314,7RDY-zinc,Mrv1652306131722022D-1704021542200,-11.904545454545454,-11.899999999999999,-11.7,-12.2,0.04323467230443955
315,7RDY-zinc,Mrv1909-12181922152D,-11.9,-11.9,-11.8,-12.0,0.010232558139534753
316,7RDY-zinc,Mrv1718007121817012D,-11.9,-11.9,-11.4,-12.4,0.25581395348837266
317,7RDY-zinc,Mrv1909-12141920192D,-11.9,-11.9,-11.5,-12.3,0.16372093023255854
318,7RDY-no-extra,Mrv1718002281810542D,-11.9,-11.9,-11.4,-12.4,0.25581395348837266
319,7RDY-zinc,Mrv1652310211600022D-1704021546690,-11.9,-11.9,-11.8,-12.0,0.010232558139534753
320,7RDY-zinc,Mrv1652310211600472D-1704021546937,-11.9,-11.899999999999999,-11.6,-12.2,0.09209302325581378
321,7RDY-no-extra,Mrv1718012171822242D,-11.9,-11.9,-11.8,-12.0,0.010232558139534753
322,7RDY-no-extra,Mrv1909-05201915082D-1704021549528,-11.897727272727273,-11.9,-11.8,-11.9,0.00022727272727272765
323,7RDY-no-extra,Mrv1909-03242123152D,-11.897727272727273,-11.85,-11.5,-12.3,0.16208773784355188
324,7RDY-no-extra,Mrv1718012151819242D,-11.893181818181818,-11.899999999999999,-11.5,-12.2,0.09692917547568665
325,7RDY-zinc,Mrv1652310211603032D,-11.886363636363637,-11.75,-11.1,-13.0,0.5481818181818201
326,7RDY-zinc,Mrv1909-01132013582D,-11.884090909090908,-11.2,-11.1,-13.3,0.8688107822410152
327,7RDY-zinc,Mrv1902-02031922272D,-11.881818181818181,-11.85,-11.5,-12.2,0.10198731501057058
328,7RDY-zinc,Mrv1718004021815452D,-11.879545454545452,-11.899999999999999,-11.5,-12.3,0.11282769556025318
329,7RDY-zinc,Mrv0541-02231218142D-1704021541785,-11.879545454545452,-11.85,-11.5,-12.2,0.08399048625792827
330,7RDY-zinc,Mrv1909-02212019062D,-11.872727272727273,-11.850000000000001,-11.3,-12.5,0.27691331923890117
331,7RDY-zinc,Mrv1909-11302218172D,-11.861363636363636,-11.850000000000001,-11.3,-12.5,0.32335623678646963
332,7RDY-no-extra,1514,-11.856818181818182,-11.850000000000001,-11.8,-12.0,0.0039059196617335897
333,7RDY-no-extra,Mrv1909-01102015332D,-11.852272727272727,-11.9,-11.5,-12.1,0.02720401691331951
334,7RDY-zinc,XND,-11.85,-11.850000000000001,-11.8,-11.9,0.002558139534883758
335,7RDY-zinc,Mrv1572004101615272D,-11.85,-11.850000000000001,-11.8,-11.9,0.0025581395348836986
336,7RDY-zinc,Mrv1909-11142220502D,-11.85,-11.85,-11.5,-12.2,0.12534883720930165
337,7RDY-no-extra,Mrv1909-05201914522D-1704021549414,-11.845454545454546,-11.9,-11.3,-12.1,0.07835095137420692
338,7RDY-zinc,Ginsenoside-Rg1,-11.843181818181819,-11.85,-10.9,-12.7,0.7518128964059183
339,7RDY-no-extra,DLI,-11.840909090909092,-11.85,-10.9,-12.7,0.7559619450317122
340,7RDY-no-extra,Mrv1909-11111922182D,-11.836363636363636,-11.9,-11.5,-12.0,0.02980972515856239
341,7RDY-zinc,Mrv0541-02231215202D-1704021536747,-11.833333333333334,-11.8,-11.8,-11.9,0.00333333333333328
342,7RDY-zinc,Mrv0541-05031423412D-1704021540737,-11.831818181818182,-11.850000000000001,-10.1,-13.6,2.6840803382663867
343,7RDY-zinc,GEQ,-11.827272727272726,-11.75,-10.8,-12.4,0.31691331923890004
344,7RDY-no-extra,Mrv1572004121620582D,-11.827272727272726,-11.8,-10.2,-13.4,2.5034249471458767
345,7RDY-no-extra,Mrv1718001021911032D,-11.827272727272726,-11.85,-10.9,-12.8,0.8141226215644823
346,7RDY-no-extra,Mrv0541-04191212132D-1704021535912,-11.820454545454545,-11.8,-11.3,-12.3,0.19050211416490556
347,7RDY-zinc,Mrv0541-05041405392D,-11.818181818181818,-11.8,-10.3,-13.2,1.8801268498942894
348,7RDY-zinc,Mrv1909-02122015312D,-11.818181818181818,-11.75,-10.3,-13.3,1.6819873150105702
349,7RDY-no-extra,Mrv1909-12152018022D-1704021550034,-11.802272727272726,-11.8,-10.9,-12.8,0.8332505285412262
350,7RDY-zinc,Mrv1902-03081921282D,-11.8,-11.8,-11.5,-12.1,0.09209302325581378
351,7RDY-no-extra,Mrv1652309241720592D,-11.8,-11.8,-11.5,-12.1,0.09209302325581378
352,7RDY-zinc,Mrv1909-12152018142D-1704021550170,-11.8,-11.8,-11.6,-12.0,0.038139534883721196
353,7RDY-no-extra,P04,-11.8,-11.8,-11.5,-12.1,0.09209302325581334
354,7RDY-no-extra,Mrv1909-02212020012D,-11.8,-11.8,-11.4,-12.2,0.1637209302325577
355,7RDY-no-extra,Mrv1652310201622492D,-11.795454545454545,-11.8,-10.8,-12.7,0.8376532769556061
356,7RDY-zinc,Mrv1909-12031915052D,-11.795454545454545,-11.75,-10.9,-12.7,0.8209090909090907
357,7RDY-zinc,D01,-11.784090909090908,-11.75,-10.8,-12.7,0.8260200845665935
358,7RDY-no-extra,Mrv1718012281818002D,-11.779545454545454,-11.85,-11.3,-12.2,0.18259513742071837
359,7RDY-zinc,Mrv1718009011814302D,-11.77727272727273,-11.8,-11.4,-12.2,0.14365750528541135
360,7RDY-no-extra,Mrv1909-11211903112D,-11.775,-11.75,-11.0,-12.6,0.6158720930232554
361,7RDY-no-extra,Mrv1909-05201915042D,-11.775,-11.75,-11.1,-12.5,0.46749999999999947
362,7RDY-no-extra,Mrv1909-05201914412D-1704021549322,-11.761363636363637,-11.7,-10.8,-12.8,0.9470771670190273
363,7RDY-zinc,Mrv1718001051815262D,-11.756818181818181,-11.75,-10.7,-12.8,0.983905919661733
364,7RDY-zinc,Mrv1652310211601222D-1704021547053,-11.752272727272727,-11.75,-11.5,-12.1,0.06534355179704017
365,7RDY-no-extra,Mrv0541-02231218152D-1704021541902,-11.75,-11.75,-11.1,-12.4,0.43232558139534977
366,7RDY-zinc,Mrv1909-02102000262D-1704021543865,-11.75,-11.75,-11.4,-12.1,0.12534883720930165
367,7RDY-no-extra,Mrv1652310211601382D-1704021547109,-11.75,-11.75,-11.1,-12.4,0.43232558139534977
368,7RDY-zinc,421-1704021546542,-11.75,-11.75,-11.6,-11.9,0.02302325581395373
369,7RDY-zinc,Mrv1909-05201914452D-1704021549359,-11.745454545454544,-11.75,-10.5,-12.8,1.1388160676532788
370,7RDY-no-extra,Mrv1572003061613482D,-11.743181818181819,-11.75,-11.4,-12.0,0.06809196617336168
371,7RDY-zinc,Mrv1909-05201914322D-1704021549222,-11.740909090909092,-11.75,-11.2,-12.2,0.2164270613107818
372,7RDY-zinc,Mrv1718009011819222D,-11.731818181818182,-11.75,-11.0,-12.4,0.4529175475687104
373,7RDY-zinc,Mrv1652310201623352D-1704021546518,-11.731818181818182,-11.7,-10.7,-12.8,1.090591966173363
374,7RDY-zinc,Mrv1652306231717432D,-11.731818181818182,-11.95,-10.4,-12.9,1.3380338266384764
375,7RDY-no-extra,Mrv1652310201622372D-1704021545880,-11.731818181818182,-11.7,-10.9,-12.5,0.5561733615221988
376,7RDY-zinc,Mrv1718004261815182D,-11.731818181818182,-11.75,-11.4,-12.1,0.08035940803382621
377,7RDY-no-extra,Mrv1902-02031923462D,-11.727272727272727,-11.75,-11.4,-12.1,0.10807610993657475
378,7RDY-no-extra,Mrv1909-05201915212D-1704021549600,-11.727272727272727,-11.65,-10.6,-12.9,0.7731923890063437
379,7RDY-zinc,Mrv1909-11171900382D,-11.72272727272727,-11.65,-10.4,-13.2,1.7938900634249466
380,7RDY-zinc,Mrv1652310201623392D,-11.711363636363638,-12.0,-10.8,-12.4,0.39917019027484224
381,7RDY-zinc,Mrv1909-02212019102D,-11.70909090909091,-11.75,-10.8,-12.1,0.11014799154334022
382,7RDY-zinc,Mrv1718009011817262D,-11.706818181818182,-11.7,-10.6,-12.8,1.19413847780127
383,7RDY-zinc,Mrv1909-05112117412D,-11.706818181818182,-11.75,-11.2,-12.2,0.24948731501057073
384,7RDY-no-extra,Mrv1718009251814152D,-11.704545454545455,-11.75,-10.1,-12.7,0.9902114164904873
385,7RDY-zinc,Mrv1718009051812072D,-11.702272727272726,-11.7,-11.4,-12.1,0.09371564482029587
386,7RDY-no-extra,Mrv1718009011814482D,-11.7,-11.7,-11.3,-12.1,0.16372093023255763
387,7RDY-zinc,Mrv1909-11271903262D,-11.7,-11.7,-11.5,-11.9,0.040930232558139754
388,7RDY-zinc,Mrv1718003221812482D,-11.7,-11.7,-11.6,-11.8,0.010232558139535207
389,7RDY-zinc,Mrv0541-02231216512D-1704021539243,-11.695454545454545,-11.65,-9.8,-13.6,3.316723044397462
390,7RDY-zinc,Mrv1652310211600402D-1704021546899,-11.693181818181818,-11.55,-10.4,-12.8,0.9657663847780129
391,7RDY-zinc,Mrv1909-02102020202D,-11.688636363636363,-11.8,-10.5,-12.9,1.0787050739957715
392,7RDY-no-extra,Mrv1652310201622462D-1704021546013,-11.686363636363637,-11.65,-11.5,-11.9,0.03655391120507408
393,7RDY-no-extra,Mrv1652306231722482D-1704021548433,-11.681818181818182,-11.649999999999999,-11.1,-12.3,0.3475687103594088
394,7RDY-zinc,Mrv1652307131612192D,-11.681818181818182,-11.75,-10.3,-12.6,0.8926849894291751
395,7RDY-zinc,Mrv1652306131722002D-1704021542041,-11.677272727272726,-12.1,-11.0,-12.2,0.33575052854122583
396,7RDY-no-extra,Mrv1902-03061923062D,-11.672727272727274,-11.7,-11.6,-11.7,0.002029598308668074
397,7RDY-no-extra,Mrv1909-05201915222D-1704021549611,-11.672727272727274,-12.25,-10.2,-12.9,1.4815644820295994
398,7RDY-no-extra,Mrv1652306231722432D-1704021548063,-11.670454545454545,-11.75,-11.5,-11.8,0.0188742071881607
399,7RDY-zinc,Mrv1909-12201918042D,-11.668181818181818,-11.7,-11.6,-11.7,0.0022727272727272735
400,7RDY-zinc,Mrv1652306231722432D,-11.665909090909093,-11.65,-11.4,-12.0,0.07346194503171172
401,7RDY-no-extra,Mrv1909-12171921532D,-11.661363636363637,-11.8,-10.0,-13.1,2.133588794926005
402,7RDY-no-extra,Mrv1909-12201918132D,-11.659090909090908,-11.75,-10.4,-12.9,1.4903805496828757
403,7RDY-zinc,Mrv1718009011810482D,-11.65227272727273,-11.7,-11.0,-12.3,0.42952959830866705
404,7RDY-no-extra,Mrv1652310201623572D-1704021546657,-11.652272727272726,-11.649999999999999,-11.2,-12.2,0.20952959830866835
405,7RDY-no-extra,Mrv1652310201622592D,-11.65,-11.649999999999999,-10.7,-12.6,0.9234883720930248
406,7RDY-zinc,Mrv0541-06161316132D,-11.65,-11.65,-11.5,-11.8,0.023023255813953942
407,7RDY-zinc,Mrv0541-05031423552D,-11.65,-11.649999999999999,-11.2,-12.1,0.20720930232558185
408,7RDY-zinc,Mrv1909-02202021392D,-11.65,-11.649999999999999,-11.2,-12.1,0.20720930232558185
409,7RDY-zinc,PMD,-11.65,-11.65,-10.9,-12.4,0.5755813953488377
410,7RDY-zinc,Mrv0541-08161315182D,-11.65,-11.649999999999999,-11.6,-11.7,0.0025581395348836986
411,7RDY-zinc,Mrv1909-02212020062D,-11.65,-11.649999999999999,-11.6,-11.7,0.002558139534883758
412,7RDY-no-extra,MA9,-11.647727272727273,-11.899999999999999,-10.6,-12.6,0.9351109936575059
413,7RDY-no-extra,Mrv1652306131722012D-1704021542062,-11.647727272727273,-12.0,-10.7,-12.0,0.23139006342494706
414,7RDY-zinc,Mrv1718007121817272D,-11.645454545454545,-11.65,-10.7,-12.5,0.7476532769556016
415,7RDY-zinc,Mrv1909-12152018152D-1704021550220,-11.645454545454545,-11.600000000000001,-10.8,-12.5,0.7318393234672292
416,7RDY-zinc,Mrv1909-02012019422D,-11.645454545454545,-11.65,-10.7,-12.5,0.7476532769556024
417,7RDY-zinc,12560,-11.645454545454545,-11.649999999999999,-11.1,-12.2,0.22114164904862652
418,7RDY-no-extra,S79,-11.643181818181818,-11.95,-10.2,-12.9,1.5122780126849924
419,7RDY-no-extra,Mrv1718009031813262D,-11.636363636363637,-11.649999999999999,-11.5,-11.8,0.01911205073995785
420,7RDY-zinc,642,-11.625,-11.6,-10.6,-12.7,1.0763372093023231
421,7RDY-zinc,C19,-11.620454545454546,-11.65,-11.2,-12.0,0.14864164904862695
422,7RDY-no-extra,Mrv1718009011811172D,-11.615909090909092,-11.6,-11.0,-12.3,0.3892758985200843
423,7RDY-no-extra,Mrv1909-11192200032D,-11.615909090909092,-11.55,-11.3,-11.9,0.0753224101479912
424,7RDY-no-extra,Mrv1652310211605072D,-11.613636363636363,-11.649999999999999,-10.7,-12.4,0.4193446088794933
425,7RDY-zinc,Mrv0541-05041411472D-1704021537459,-11.611363636363636,-11.4,-9.9,-12.0,0.18707716701902763
426,7RDY-zinc,219090,-11.611363636363636,-11.649999999999999,-11.5,-11.7,0.00893763213530671
427,7RDY-zinc,Mrv1652310201623072D-1704021546265,-11.606818181818182,-11.65,-10.9,-12.3,0.49227801268499016
428,7RDY-no-extra,Mrv1652310201623122D-1704021546318,-11.602272727272727,-11.600000000000001,-11.4,-11.9,0.04208773784355188
429,7RDY-zinc,Mrv0541-02231216042D-1704021537877,-11.602272727272727,-11.600000000000001,-11.3,-11.9,0.049064482029598205
430,7RDY-no-extra,Mrv1909-02292002192D,-11.602272727272727,-11.7,-10.9,-11.9,0.11185517970401695
431,7RDY-zinc,Mrv1718007161809422D,-11.600000000000001,-11.600000000000001,-10.8,-12.4,0.6548837209302324
432,7RDY-no-extra,Mrv1909-12191920372D,-11.6,-11.4,-9.7,-13.2,0.8041860465116268
433,7RDY-no-extra,U49,-11.6,-11.6,-11.0,-12.2,0.36837209302325585
434,7RDY-no-extra,Mrv1718007201817052D,-11.6,-11.6,-11.6,-11.6,0.0
435,7RDY-no-extra,Mrv1572004051602412D,-11.6,-11.6,-11.1,-12.1,0.25581395348837166
436,7RDY-no-extra,Mrv1652305301723492D-1704021538414,-11.597727272727273,-11.600000000000001,-10.6,-12.5,0.8034830866807604
437,7RDY-zinc,Mrv1909-05201914462D-1704021549369-1704021549369,-11.597727272727273,-11.9,-9.9,-12.9,1.8146458773784333
438,7RDY-no-extra,Mrv1909-10231921182D,-11.597727272727273,-11.55,-11.3,-11.9,0.09092494714587726
439,7RDY-zinc,620,-11.597727272727273,-11.55,-11.3,-11.9,0.09092494714587725
440,7RDY-zinc,Mrv1909-05201915252D-1704021549623,-11.595454545454546,-11.5,-10.6,-12.6,1.0148625792811834
441,7RDY-no-extra,710,-11.595454545454546,-11.600000000000001,-10.2,-13.0,1.7795137420718832
442,7RDY-zinc,Mrv1909-07182216232D,-11.590909090909092,-11.6,-10.1,-13.0,2.032473572938689
443,7RDY-zinc,Mrv1718009011819502D,-11.588636363636365,-11.7,-10.8,-12.3,0.5256818181818184
444,7RDY-no-extra,Mrv0541-02231216432D-1704021539010,-11.588636363636363,-11.55,-11.2,-12.1,0.04986786469344599
445,7RDY-no-extra,Mrv1652310201622502D-1704021546077,-11.586363636363636,-11.600000000000001,-10.8,-12.4,0.5360887949260065
446,7RDY-zinc,Mrv1909-12081923352D,-11.575000000000001,-11.5,-11.2,-12.3,0.08377906976744194
447,7RDY-no-extra,Mrv1902-01271922012D,-11.575000000000001,-11.5,-10.6,-12.9,0.6875000000000004
448,7RDY-zinc,Mrv1652310211603572D,-11.570454545454545,-11.6,-10.6,-12.6,0.9207346723044403
449,7RDY-no-extra,820,-11.568181818181818,-11.55,-10.9,-12.2,0.39291754756870895
450,7RDY-zinc,324,-11.56590909090909,-11.55,-11.4,-11.8,0.029275898520084363
451,7RDY-zinc,Mrv1572010301516442D,-11.559090909090909,-11.8,-10.9,-12.2,0.41689217758985125
452,7RDY-no-extra,Mrv1909-05201914332D-1704021549235,-11.552272727272728,-11.55,-11.4,-11.7,0.02069238900634256
453,7RDY-no-extra,AXA,-11.549999999999999,-11.55,-10.5,-12.6,1.1281395348837195
454,7RDY-no-extra,Mrv1909-05201914282D-1704021549185-1704021549185,-11.549999999999999,-11.55,-10.6,-12.5,0.9234883720930236
455,7RDY-no-extra,S06,-11.549999999999999,-11.55,-10.5,-12.6,1.128139534883721
456,7RDY-zinc,Mrv1718007121817112D,-11.545454545454545,-11.5,-10.6,-12.4,0.7397463002114194
457,7RDY-zinc,773,-11.545454545454545,-11.5,-10.8,-12.2,0.43276955602536926
458,7RDY-zinc,Mrv0541-02241214202D-1704021542356,-11.540909090909091,-11.5,-11.3,-11.8,0.06014799154334034
459,7RDY-no-extra,Mrv1909-12022016402D,-11.538636363636364,-11.55,-11.1,-11.9,0.13451902748414477
460,7RDY-zinc,Mrv0541-02231216252D-1704021538477,-11.536363636363637,-11.55,-11.3,-11.9,0.056786469344609035
461,7RDY-no-extra,Mrv0541-02231216572D-1704021539455,-11.536363636363637,-11.55,-11.3,-11.8,0.05632135306553918
462,7RDY-no-extra,Mrv1909-05201914322D-1704021549228,-11.534090909090908,-11.149999999999999,-11.0,-12.1,0.25206659619450333
463,7RDY-zinc,Mrv1652310211601412D,-11.529545454545454,-11.55,-10.3,-12.7,1.4030602536997832
464,7RDY-no-extra,Mrv1902-01271921532D,-11.529545454545454,-11.649999999999999,-10.3,-12.8,1.4942230443974602
465,7RDY-zinc,NSC,-11.520454545454546,-11.55,-9.7,-13.3,3.0151532769556018
466,7RDY-zinc,Mrv1902-03021918242D,-11.520454545454545,-11.55,-11.4,-11.6,0.007711416490486086
467,7RDY-zinc,Mrv1909-05212117442D,-11.511363636363637,-11.600000000000001,-10.9,-12.3,0.2684725158562362
468,7RDY-zinc,Mrv0541-02231215232D-1704021536843,-11.506818181818183,-11.65,-10.5,-12.5,1.0113477801268502
